id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
248537,Rental unit in Porto · ★4.84 · 1 bedroom · 1 bed,1302034,Maria De Lurdes,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14765,-8.61876,Entire home/apt,80,3,306,2023-06-02,2.20,1,196,52,5400/AL
264087,Rental unit in Porto · ★4.90 · 1 bedroom · 1 bed · 1 bath,1385493,Salomé,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15075,-8.6217,Entire home/apt,102,3,335,2023-06-08,2.42,2,147,36,5488/AL
1168784,Rental unit in Porto · ★4.91 · 1 bedroom · 1 bed · 1 bath,3565697,Eugenia And Luis,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14295,-8.61372,Entire home/apt,95,2,384,2023-06-11,3.16,9,239,45,6466/AL
265819,Rental unit in Porto · ★4.63 · 1 bedroom · 1 bed · 1 bath,506925,Amália,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.1605,-8.6327,Entire home/apt,79,5,99,2022-10-31,0.72,1,42,5,87222/AL
1170448,Townhouse in Anta · ★4.85 · 1 bedroom · 2 beds · 1 private bath,6317610,Isa,ESPINHO,Anta e Guetim,40.99925,-8.61615,Private room,80,2,61,2023-06-09,0.51,2,283,1,
620462,Rental unit in Porto · ★4.94 · 1 bedroom · 2 beds · 1 bath,3074362,Adérito,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14175,-8.61355,Entire home/apt,95,3,201,2023-05-23,2.36,1,269,32,36689/AL
266970,Home in Vila Nova de Gaia · ★4.68 · 2 bedrooms · 2 beds · 1 bath,1399935,Teresa E Pedro / Teresa Und Pedro,VILA NOVA DE GAIA,Avintes,41.11834,-8.54862,Entire home/apt,90,7,39,2023-04-23,0.33,2,131,7,2832/AL
620628,Rental unit in Porto · ★4.62 · 1 bedroom · 2 beds · 1 bath,2220420,Tomás,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.1475,-8.61796,Entire home/apt,80,2,414,2023-05-23,3.15,5,247,54,44408/AL
270094,Rental unit in Porto · ★4.87 · 1 bedroom · 1 bed · 1 bath,1377045,Chris,PORTO,Lordelo do Ouro e Massarelos,41.15906,-8.63666,Entire home/apt,55,3,64,2023-05-31,0.48,1,0,10,60563/AL
621663,Loft in Vila do Conde · ★4.89 · 3 bedrooms · 3 beds · 2 baths,2999213,Feriarcos,VILA DO CONDE,Vila do Conde,41.35519,-8.74315,Entire home/apt,101,2,9,2023-06-03,0.07,2,265,2,64412/AL
270965,Rental unit in Porto · ★4.27 · 1 bedroom · 1 bed · 1 bath,1418251,Júlia,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15676,-8.60897,Entire home/apt,49,3,143,2023-05-28,1.07,1,282,11,7349/AL
621980,Home in Porto · ★4.64 · 1 bedroom · 1 bed · 1 bath,1651078,Lurdes,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15448,-8.61451,Entire home/apt,51,2,505,2023-06-04,3.83,5,303,47,30401/AL
1179009,Rental unit in Porto · ★4.73 · 2 bedrooms · 5 beds · 1 bath,6450606,Joana,PORTO,Lordelo do Ouro e Massarelos,41.15328,-8.62524,Entire home/apt,230,2,68,2022-10-04,0.56,5,357,15,
1179607,Rental unit in Porto · ★4.77 · 3 bedrooms · 1 bed · 1 bath,6450606,Joana,PORTO,Lordelo do Ouro e Massarelos,41.15326,-8.62522,Entire home/apt,210,1,14,2022-04-03,0.12,5,342,0,
1192674,Rental unit in Porto · ★4.73 · 4 bedrooms · 4 beds · 2 baths,6518808,Miguel,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.16431,-8.62965,Entire home/apt,151,2,283,2023-06-12,2.32,2,303,40,17079/AL
273345,Rental unit in Porto · ★4.63 · 1 bedroom · 2 beds · 1 bath,1266562,Lovely,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14663,-8.60385,Entire home/apt,84,2,271,2023-05-25,2.02,18,267,27,6760/AL
1207275,Rental unit in Porto · ★4.86 · 3 bedrooms · 3 beds · 2 baths,3565697,Eugenia And Luis,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14298,-8.61363,Entire home/apt,400,2,426,2023-06-05,3.52,9,240,30,6467/AL
1209353,Loft in Porto · ★5.0 · 2 bedrooms · 2 beds · 1 bath,1630185,Ox,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14364,-8.61628,Entire home/apt,183,2,11,2019-08-15,0.11,15,320,0,5929/AL
627273,Rental unit in Porto · ★4.87 · 1 bedroom · 2 beds · 1 bath,2010935,Diana,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.1413,-8.61543,Entire home/apt,152,2,404,2023-05-29,3.08,13,238,52,7293/AL
278886,Rental unit in Porto · ★4.69 · 1 bedroom · 2 beds · 1 bath,1266562,Lovely,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14653,-8.6023,Entire home/apt,84,2,285,2023-05-06,2.47,18,266,26,6764/AL
628004,Rental unit in Porto · ★4.77 · 1 bedroom · 2 beds · 1 bath,2010935,Diana,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14081,-8.61679,Entire home/apt,129,2,207,2023-02-04,1.58,13,237,7,6851/AL
313017,Rental unit in Porto · ★4.64 · 2 bedrooms · 2 beds · 1 bath,1609420,João & Cristiana,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14128,-8.61178,Entire home/apt,68,1,54,2017-05-24,0.40,1,0,0,44204/AL
628606,Loft in Porto · ★4.44 · 1 bedroom · 1 bed · 1 bath,3122657,Sevenwindows,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15587,-8.60825,Entire home/apt,35,2,128,2020-04-05,0.97,1,234,0,62657/AL
631014,Rental unit in Porto · ★4.73 · 1 bedroom · 1 bed · 2 shared baths,185209,João,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14907,-8.60905,Private room,45,2,158,2023-05-27,1.22,8,234,39,
1257019,Rental unit in Porto · ★4.85 · 1 bedroom · 1 bed · 1 bath,6847458,Kiki & Teresa,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.1456,-8.60623,Entire home/apt,59,5,243,2023-06-07,2.00,2,257,9,
1263840,Home in Porto · ★4.65 · 1 bedroom · 1 bed · 1.5 baths,5732545,Pedro,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.16099,-8.62395,Private room,58,3,259,2023-05-29,2.33,1,33,11,
317546,Rental unit in Porto · ★4.89 · 2 bedrooms · 2 beds · 1 bath,1630185,Ox,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14321,-8.61676,Entire home/apt,160,2,167,2023-05-22,1.24,15,307,28,5929/AL
320722,Condo in Porto · ★3.88 · 1 bedroom · 3 beds · 1 shared bath,1643188,Joao,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.16091,-8.62166,Private room,26,1,8,2023-06-11,6.32,1,302,8,
1268146,Loft in Porto · ★4.90 · 1 bedroom · 1 bed · 1 bath,6250742,Fred,PORTO,Paranhos,41.18221,-8.60921,Entire home/apt,79,2,60,2023-06-07,0.70,11,77,9,87520/AL
1277754,Rental unit in Vila Nova de Gaia · ★4.76 · 1 bedroom · 3 beds · 1 bath,3326280,Rui,VILA NOVA DE GAIA,Santa Marinha e São Pedro da Afurada,41.13846,-8.61222,Entire home/apt,50,3,328,2023-06-05,2.70,2,208,29,128530/AL
638432,Home in Porto · ★4.73 · 1 bedroom · 1 bed · 1 shared bath,2606384,Fernanda,PORTO,Bonfim,41.15111,-8.6014,Private room,41,5,26,2023-05-23,0.22,10,285,21,
322467,Home in Porto · ★4.77 · 1 bedroom · 2 beds · 1 private bath,1651078,Lurdes,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15466,-8.61585,Private room,74,2,496,2023-06-12,3.93,5,353,26,
640344,Rental unit in Porto · ★4.27 · 1 bedroom · 3 beds · 1 bath,3197326,Luiz,PORTO,"Aldoar, Foz do Douro e Nevogilde",41.14801,-8.66768,Entire home/apt,118,360,12,2020-07-18,0.11,2,307,0,80872/AL
659341,Rental unit in Vila Nova de Gaia · ★4.80 · 2 bedrooms · 4 beds · 2 baths,3326280,Rui,VILA NOVA DE GAIA,Santa Marinha e São Pedro da Afurada,41.13532,-8.6077,Entire home/apt,55,2,596,2023-06-08,4.63,2,205,74,2221/AL
1284630,Rental unit in Porto · ★4.55 · 2 bedrooms · 2 beds · 1 bath,6988977,Casa,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14397,-8.61777,Entire home/apt,81,3,88,2023-06-06,0.83,3,92,22,16768/AL
366442,Rental unit in Vila do Conde · ★4.28 · 2 bedrooms · 2 beds · 1 bath,1850073,Jolene,VILA DO CONDE,Vila do Conde,41.36886,-8.75795,Entire home/apt,80,2,19,2019-08-11,0.16,1,255,0,
1284759,Rental unit in Porto · ★4.63 · 2 bedrooms · 3 beds · 1 bath,6989703,Abel,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14739,-8.61825,Entire home/apt,100,2,653,2023-05-27,5.45,12,160,56,16769/AL
1288357,Rental unit in Porto · ★4.77 · 1 bedroom · 2 beds · 1 bath,5897201,Marco,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14414,-8.61563,Entire home/apt,72,1,460,2023-06-01,3.80,16,240,28,4910/AL
366590,Rental unit in Porto · ★4.83 · 1 bedroom · 2 beds · 1 bath,1630185,Ox,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14386,-8.61667,Entire home/apt,122,2,32,2018-10-17,0.23,15,311,0,5929/AL
663607,Rental unit in Porto · ★4.73 · 1 bedroom · 2 beds · 1 bath,3284341,Mariana,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15877,-8.63211,Entire home/apt,61,4,71,2023-06-11,0.58,2,286,24,13618/AL
383641,Home in Porto · ★4.66 · 1 bedroom · 3 beds · 1 private bath,1651078,Lurdes,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15466,-8.61585,Private room,70,2,482,2023-06-11,3.65,5,355,30,
1289907,Rental unit in Porto · ★4.86 · 1 bedroom · 1 bed · 1 bath,3565697,Eugenia And Luis,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14298,-8.61363,Entire home/apt,105,2,508,2023-05-29,4.19,9,246,28,6468/AL
386984,Townhouse in Estação · ★4.67 · 1 bedroom · 1 bed · 1 bath,259711,Isabel E João,PAREDES,Cete,41.17447,-8.35492,Entire home/apt,58,7,12,2022-08-31,0.12,3,0,3,7562/AL
1293257,Rental unit in Porto · ★4.88 · 1 bedroom · 1 bed · 1 bath,3565697,Eugenia And Luis,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14298,-8.61363,Entire home/apt,95,2,396,2023-05-28,3.28,9,245,28,6478/AL
681306,Rental unit in Porto · ★4.68 · 1 bedroom · 2 beds · 2 baths,3469454,Lígia,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14274,-8.61583,Entire home/apt,81,1,193,2022-08-17,1.48,6,239,6,7155/AL
681307,Rental unit in Porto · ★4.84 · 3 bedrooms · 4 beds · 1 bath,3469454,Lígia,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14318,-8.61612,Entire home/apt,203,1,297,2023-06-09,2.66,6,251,49,600/AL
393987,Condo in Porto · ★4.80 · 2 bedrooms · 4 beds · 1 bath,1969579,Luis,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14285,-8.6054,Entire home/apt,80,2,366,2023-06-03,2.76,1,261,36,6946/AL
691479,Loft in Porto · ★4.95 · 3 bedrooms · 5 beds · 2 baths,3534864,Anne,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14094,-8.61659,Entire home/apt,162,2,482,2023-06-04,3.70,1,194,71,14929-AL
692042,Rental unit in Porto · ★4.72 · 1 bedroom · 2 beds · 1 bath,1675750,YoursPorto,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14002,-8.61518,Entire home/apt,142,1,200,2023-04-21,1.53,21,303,20,14925/AL
1296230,Hostel in Porto · ★3.33 · 1 bedroom · 1 bed · 1 private bath,7048197,Wine,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14641,-8.61661,Private room,109,1,3,2023-03-03,0.03,6,284,2,55451/AL
399584,Villa in Maia · ★4.75 · 3 bedrooms · 5 beds · 2.5 baths,1994633,Elisa,MAIA,São Pedro Fins,41.25363,-8.54319,Entire home/apt,180,7,125,2021-08-31,0.94,1,313,0,15346/AL
403114,Rental unit in Porto · ★4.95 · 1 bedroom · 2 beds · 1 bath,2010935,Diana,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.13899,-8.6151,Entire home/apt,124,2,145,2023-05-28,1.08,13,241,10,6852/AL
1296253,Hostel in Porto · ★4.63 · 1 bedroom · 4 beds · 1 shared bath,7048197,Wine,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14646,-8.61822,Shared room,39,1,63,2023-04-11,0.58,6,341,13,55451/AL
1296270,Hostel in Porto · ★4.77 · 1 bedroom · 6 beds · 3 shared baths,7048197,Wine,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14763,-8.61749,Shared room,33,1,135,2023-06-03,1.26,6,344,27,55451/AL
693426,Rental unit in Matosinhos · ★4.65 · 4 bedrooms · 5 beds · 2 baths,2714853,Cristina,MATOSINHOS,Matosinhos e Leça da Palmeira,41.17473,-8.68521,Entire home/apt,129,4,81,2023-06-06,0.68,1,53,18,
404688,Home in Gondomar · ★4.56 · 4 bedrooms · 6 beds · 4 baths,2016951,António Luís,GONDOMAR,Melres e Medas,41.07471,-8.41248,Entire home/apt,157,3,91,2022-09-03,0.75,1,258,4,32568/AL
695656,Rental unit in Porto · ★4.88 · 1 bedroom · 2 beds · 1 bath,2010935,Diana,VILA NOVA DE GAIA,Santa Marinha e São Pedro da Afurada,41.13903,-8.61674,Entire home/apt,98,2,24,2020-09-06,0.20,13,245,0,7250/AL
696324,Rental unit in Porto · ★4.90 · 2 bedrooms · 2 beds · 1 bath,3565697,Eugenia And Luis,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14295,-8.61372,Entire home/apt,250,2,443,2023-05-30,3.44,9,235,17,6482/AL
1296278,Hostel in Porto · ★4.65 · 1 bedroom · 6 beds · 1 shared bath,7048197,Wine,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14717,-8.61604,Shared room,35,1,98,2023-05-25,0.89,6,344,24,55451/AL
1296281,Hostel in Porto · ★4.85 · 1 bedroom · 8 beds · 3 shared baths,7048197,Wine,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14724,-8.61732,Shared room,31,1,319,2023-06-06,2.92,6,336,124,55451/AL
1306890,Rental unit in Porto · ★4.88 · 1 bedroom · 1 bed · 1 bath,3565697,Eugenia And Luis,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14295,-8.61372,Entire home/apt,130,2,574,2023-06-09,4.76,9,234,47,6475/AL
1298881,Rental unit in Porto · ★4.61 · Studio · 1 bed · 1 bath,402191311,GuestReady,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.1418,-8.61577,Entire home/apt,73,1,291,2023-06-05,2.42,74,331,67,5620/AL
703873,Condo in Vila Nova de Gaia · ★4.82 · 1 bedroom · 1 bed · 1.5 shared baths,3614742,Rui And Sergey,VILA NOVA DE GAIA,Oliveira do Douro,41.13179,-8.60276,Private room,34,2,157,2023-06-07,1.65,1,253,32,
1317232,Rental unit in Porto · ★4.54 · 1 bedroom · 1 bed · 1 bath,402191311,GuestReady,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14177,-8.61738,Entire home/apt,68,1,354,2023-06-04,2.95,74,309,40,5620/AL
708484,Rental unit in Porto · ★4.86 · 1 bedroom · 1 bed · 1 shared bath,1736427,José António & Isabel,PORTO,Ramalde,41.17626,-8.62912,Private room,22,1,128,2023-05-26,1.35,1,254,20,
1330652,Rental unit in Porto · ★4.49 · 2 bedrooms · 1 bed · 1 private bath,7218300,Manuel,VILA NOVA DE GAIA,Mafamude e Vilar do Paraíso,41.12395,-8.61502,Private room,65,2,107,2022-10-17,0.89,3,365,2,
710729,Rental unit in Porto · ★4.37 · 1 bedroom · 1 bed · 1 bath,1675750,YoursPorto,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14002,-8.61518,Entire home/apt,300,1,70,2020-08-16,0.55,21,0,0,21027/AL
1299930,Rental unit in Vila Nova de Gaia · ★4.79 · 1 bedroom · 1 bed · 1 bath,7067789,Manuela,VILA NOVA DE GAIA,Santa Marinha e São Pedro da Afurada,41.13848,-8.61174,Entire home/apt,55,2,279,2023-05-20,2.34,2,254,60,71689/AL
1332238,Bed and breakfast in Porto · ★4.38 · 1 bedroom · 2 beds · 2 shared baths,7226039,So Cool Hostel Porto,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15648,-8.62071,Shared room,18,1,79,2022-11-27,0.70,12,163,3,6686/AL
1299933,Rental unit in Vila Nova de Gaia · ★4.80 · 2 bedrooms · 2 beds · 2 baths,7067789,Manuela,VILA NOVA DE GAIA,Santa Marinha e São Pedro da Afurada,41.13806,-8.61345,Entire home/apt,67,2,197,2023-05-29,1.70,2,255,45,107800/AL
1300020,Home in Vila Nova de Gaia · ★4.82 · 3 bedrooms · 3 beds · 4 baths,7067511,Susana,VILA NOVA DE GAIA,Canidelo,41.13495,-8.649,Entire home/apt,220,3,11,2022-08-24,0.09,1,322,1,
1334834,Rental unit in Porto · ★4.73 · 1 bedroom · 1 bed · 1.5 baths,7238676,Joao,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.141701,-8.618473,Entire home/apt,93,2,402,2023-06-05,3.62,3,282,65,71550/AL
1302618,Rental unit in Porto · ★4.90 · 1 bedroom · 1 bed · 1 bath,3565697,Eugenia And Luis,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14298,-8.61363,Entire home/apt,100,2,479,2023-05-21,3.97,9,242,38,6474/AL
1338982,Rental unit in Porto · ★4.63 · 1 bedroom · 2 beds · 1 bath,7260938,Carlos,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.1432313,-8.6145272,Entire home/apt,70,2,112,2023-04-21,1.02,3,240,32,6999/AL
1304318,Rental unit in Vila Nova de Gaia · ★4.32 · 1 bedroom · 1 bed · 1 bath,7090133,Pedro,VILA NOVA DE GAIA,Santa Marinha e São Pedro da Afurada,41.13269,-8.60848,Private room,14,2,139,2018-04-26,1.19,1,0,0,
1306861,Rental unit in Porto · ★4.86 · 1 bedroom · 1 bed · 1 bath,3565697,Eugenia And Luis,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14295,-8.61372,Entire home/apt,95,2,465,2023-05-21,3.86,9,238,23,6462/AL
713596,Rental unit in Porto · ★4.52 · 1 bedroom · 2 beds · 1 bath,2821843,Paulo,PORTO,Paranhos,41.16992,-8.60825,Entire home/apt,85,3,189,2020-08-24,1.47,1,0,0,
735736,Rental unit in Porto · ★4.68 · 2 bedrooms · 5 beds · 1 bath,3838433,João,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15583,-8.62387,Entire home/apt,76,2,73,2023-05-08,0.64,7,107,7,6989/AL
736472,Rental unit in Porto · ★4.64 · 2 bedrooms · 5 beds · 1 bath,3838433,João,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15583,-8.62387,Entire home/apt,65,2,191,2023-05-29,1.50,7,269,16,6985/AL
738602,Rental unit in Porto · ★4.70 · 2 bedrooms · 5 beds · 2 baths,2220420,Tomás,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14581,-8.61272,Entire home/apt,154,2,442,2023-05-29,3.42,5,262,59,28177/AL
1347859,Rental unit in Valbom · ★4.73 · 1 bedroom · 1 bed · 2 baths,5265554,Tiago'S House,GONDOMAR,"Gondomar (São Cosme), Valbom e Jovim",41.1457,-8.55635,Private room,8509,3,45,2016-09-29,0.37,1,0,0,
746214,Home in Porto · ★4.75 · 1 bedroom · 4 beds · 1.5 baths,2861881,Sofia & Jorge,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14849,-8.60406,Private room,51,2,46,2019-05-02,0.37,6,0,0,
2044048,Rental unit in Porto · 2 bedrooms · 2 beds · 1 bath,3284341,Mariana,PORTO,"Aldoar, Foz do Douro e Nevogilde",41.15709,-8.68123,Entire home/apt,92,5,2,2015-07-23,0.02,2,45,0,
2077417,Villa in Zebreiros · ★5.0 · 2 bedrooms · 2 beds · 3 baths,10616005,Sebastiao,GONDOMAR,Foz do Sousa e Covelo,41.07444,-8.5043,Entire home/apt,300,3,4,2023-04-16,0.28,4,294,2,
1380068,Rental unit in Porto · 1 bedroom · 2 beds · 1 bath,7474213,Olívia,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14221,-8.61542,Entire home/apt,160,2,1,2013-10-02,0.01,7,270,0,6667/AL
2083027,Home in Alvarelhos · ★4.92 · 3 bedrooms · 4 beds · 3.5 baths,10602021,Lucio,TROFA,Alvarelhos e Guidões,41.31074,-8.61901,Entire home/apt,150,2,38,2023-04-09,0.40,1,282,5,27348/AL
748133,Rental unit in Porto · ★4.41 · 1 bedroom · 3 beds · 1.5 baths,3928878,Ana,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14688,-8.61333,Entire home/apt,50,2,319,2020-08-15,2.77,1,0,0,49892/AL
758709,Rental unit in Porto · ★4.43 · Studio · 1 bed · 1 bath,3944088,Estudios,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14655,-8.61746,Entire home/apt,64,3,341,2023-05-31,2.68,7,297,50,19269/AL
1380766,Rental unit in Porto · ★4.83 · 2 bedrooms · 4 beds · 1 bath,7474213,Olívia,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14221,-8.61542,Entire home/apt,198,2,24,2023-04-10,0.20,7,252,3,6675/AL
2921985,Rental unit in Porto · ★4.94 · 1 bedroom · 3 beds · 1.5 baths,14921668,PortoSense,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.13954,-8.61219,Entire home/apt,160,1,79,2023-06-12,0.72,5,235,56,
2096695,Villa in Gondomar · ★5.0 · 3 bedrooms · 4 beds · 4 baths,10616005,Sebastiao,GONDOMAR,Foz do Sousa e Covelo,41.07517,-8.50545,Entire home/apt,375,3,4,2018-06-14,0.04,4,291,0,
2096806,Villa in Zebreiros · 2 bedrooms · 3 beds · 2 baths,10616005,Sebastiao,GONDOMAR,Foz do Sousa e Covelo,41.07492,-8.50562,Entire home/apt,300,3,1,2022-06-02,0.08,4,295,0,
2098237,Rental unit in Vila Nova de Gaia · 1 bedroom · 1 bed · 1 bath,10702164,João,VILA NOVA DE GAIA,Mafamude e Vilar do Paraíso,41.13256,-8.6079,Private room,19,3,0,,,1,0,0,
1381092,Rental unit in Porto · ★4.73 · 2 bedrooms · 4 beds · 1 bath,7474213,Olívia,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14221,-8.61542,Entire home/apt,210,2,16,2018-06-25,0.13,7,228,0,6681/AL
2923070,Rental unit in Porto · ★4.51 · 1 bedroom · 1 bed · 1 bath,101838501,Porto City Hosts,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14233,-8.61517,Entire home/apt,93,1,298,2023-06-03,2.93,66,331,13,35755/AL
1381777,Home in Arcozelo Vila Nova de Gaia · ★4.91 · 4 bedrooms · 8 beds · 3 baths,7481683,Ruca,VILA NOVA DE GAIA,Arcozelo,41.0426,-8.64949,Entire home/apt,210,4,75,2023-06-08,0.64,2,201,18,17893/AL
2104191,Home in Ul · ★4.71 · 1 bedroom · 1 bed · 1 bath,3290522,Guilherme,OLIVEIRA DE AZEMÉIS,"O. Azeméis, Riba-Ul, Ul, Macinhata da Seixa, Madail",40.83357,-8.48828,Entire home/apt,45,4,44,2023-05-02,0.54,3,312,14,49186/AL
1391373,Cottage in Parada de Todeia · ★5.0 · 1 bedroom · 2 beds · 1 bath,680010,Liana,PAREDES,Parada de Todeia,41.158642,-8.378835,Entire home/apt,131,2,6,2022-09-14,0.05,10,145,2,25639/AL
1391455,Home in Porto · ★4.49 · 2 bedrooms · 3 beds · 1 bath,582444,Spot,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.153881,-8.610879,Entire home/apt,138,1,37,2023-05-25,0.31,10,294,8,5527/A
2107649,Condo in Azurara · ★4.88 · 2 bedrooms · 2 beds · 2 baths,2336246,Cesar,VILA DO CONDE,Azurara,41.33886,-8.73986,Entire home/apt,95,4,49,2023-06-09,0.43,1,250,12,
2932569,Rental unit in Porto · ★4.89 · 1 bedroom · 2 beds · 2 baths,14358016,Marisa,PORTO,Bonfim,41.15123,-8.6042,Entire home/apt,50,2,95,2022-04-17,0.99,2,163,0,19336/AL
1430405,Rental unit in Porto · ★4.47 · 1 bedroom · 1 bed · 1 bath,3944088,Estudios,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14728,-8.61783,Entire home/apt,64,2,323,2023-05-29,2.72,7,282,47,19337/AL
