Description,Score,Facilities,District,Neighbourhood,Room type,Price,Minimum nights,Host name,Number of reviews,Last review,Latitude,Longitude
Rental unit in porto,★Unknown,"1 bedroom, 1 bed, 1 shared bath",Porto,Paranhos,Private room,20,3,Diana,0,,41.17722,-8.58775
Home in arouca,★5.0,"2 bedrooms, 2 beds, 1.5 baths",Arouca,Alvarenga,Entire home/apt,110,2,Casas Da Paradinha,4,2022-08-13 00:00:00,40.93484,-8.17366
Home in matosinhos,★5.0,"1 bedroom, 1 bed, 1 private bath",Matosinhos,Matosinhos e Leça da Palmeira,Private room,76,1,Pedro,7,2022-06-12 00:00:00,41.17834,-8.68657
Home in matosinhos,★4.36,"1 bedroom, 1 bed, 1 private bath",Matosinhos,Matosinhos e Leça da Palmeira,Private room,75,1,Pedro,11,2023-05-07 00:00:00,41.18282,-8.68859
Home in arouca,★4.75,"3 bedrooms, 5 beds, 3 baths",Arouca,Alvarenga,Entire home/apt,145,2,Casas Da Paradinha,4,2022-08-09 00:00:00,40.93585,-8.17326
Home in arcozelo,★Unknown,"1 bedroom, 1 bed, 1 private bath",Vila Nova de Gaia,Arcozelo,Private room,145,1,Casa Da Granja,0,,41.04526,-8.65085
Rental unit in porto,★4.78,"1 bedroom, 1 bed, 1.5 shared baths",Porto,Bonfim,Private room,40,2,Eillen,79,2023-05-24 00:00:00,41.14706,-8.59233
Home in arcozelo,★Unknown,"1 bedroom, 1 bed, 1 private bath",Vila Nova de Gaia,Arcozelo,Private room,183,1,Casa Da Granja,0,,41.04695,-8.64959
Home in guifões,★4.83,"3 bedrooms, 3 beds, 2 baths",Matosinhos,"Custóias, Leça do Balio e Guifões",Entire home/apt,180,4,Rural,12,2022-11-13 00:00:00,41.2088,-8.66133
Home in arcozelo,★Unknown,"1 bedroom, 1 bed, 1 private bath",Vila Nova de Gaia,Arcozelo,Private room,183,1,Casa Da Granja,0,,41.04572,-8.64916
Home in vila chã,★4.83,"4 bedrooms, 4 beds, 2.5 baths",Vila do Conde,Vila Chã,Entire home/apt,149,4,Ingrid,6,2023-04-14 00:00:00,41.30081,-8.73476
Home in arcozelo,★5.0,"2 bedrooms, 3 beds, 1 private bath",Vila Nova de Gaia,Arcozelo,Private room,208,1,Casa Da Granja,4,2022-09-21 00:00:00,41.04622,-8.651
Rental unit in vila nova de gaia,★4.25,"1 bedroom, 2 beds, 1 bath",Vila Nova de Gaia,Mafamude e Vilar do Paraíso,Entire home/apt,91,1,Host,16,2023-05-31 00:00:00,41.12883,-8.60812
Rental unit in porto,★4.67,"1 bedroom, 1 bed, 1 bath",Porto,Paranhos,Entire home/apt,99,3,António,3,2023-03-13 00:00:00,41.1663,-8.61128
Rental unit in porto,★4.75,"1 bedroom, 1 bed, 1 bath",Porto,"Aldoar, Foz do Douro e Nevogilde",Entire home/apt,61,3,Patrícia E Bruno,36,2023-06-12 00:00:00,41.15452,-8.67502
Rental unit in porto,★4.86,"1 bedroom, 1 bed, 1 private bath",Porto,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Private room,46,1,Daniel,29,2023-05-31 00:00:00,41.16213,-8.60763
Home in junqueira,★Unknown,"3 bedrooms, 5 beds, 2 baths",Vale de Cambra,Junqueira,Entire home/apt,170,6,Vitor,1,2020-08-12 00:00:00,40.81971,-8.31422
Rental unit in porto,★4.50,"1 bedroom, 1 bed, 1.5 shared baths",Porto,Bonfim,Private room,16,2,Eillen,4,2020-09-19 00:00:00,41.14763,-8.59286
Home in serra da freita,★4.75,"2 bedrooms, 3 beds, 1 bath",Arouca,Cabreiros e Albergaria da Serra,Entire home/apt,117,2,Patricia,20,2023-04-08 00:00:00,40.86753,-8.2675
Rental unit in vila nova de gaia,★4.14,"1 bedroom, 2 beds, 1 bath",Vila Nova de Gaia,Mafamude e Vilar do Paraíso,Entire home/apt,104,1,Host,21,2023-05-03 00:00:00,41.12878,-8.60785
Guesthouse in porto,★4.33,"1 bedroom, 3 beds, 1 private bath",Porto,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Private room,121,1,Karina,3,2022-08-11 00:00:00,41.15389,-8.60351
Rental unit in porto,★4.26,"2 bedrooms, 2 beds, 2 baths",Porto,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Entire home/apt,125,1,Feels Like Home,53,2023-06-05 00:00:00,41.14919,-8.61409
Rental unit in porto,★4.10,"1 bedroom, 2 beds, 1.5 baths",Porto,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Entire home/apt,83,1,Feels Like Home,31,2023-05-28 00:00:00,41.15089,-8.61357
Rental unit in porto,★4.84,"1 bedroom, 1 bed, 1.5 baths",Porto,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Entire home/apt,115,1,Claudia,136,2023-06-11 00:00:00,41.15365,-8.60689
Guesthouse in porto,★4.89,"1 bedroom, 2 beds, 1 bath",Porto,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Private room,86,1,Karina,9,2023-04-01 00:00:00,41.1516,-8.60447
Guesthouse in porto,★Unknown,"1 bedroom, 1 bed, 1 bath",Porto,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Private room,84,1,Karina,1,2022-08-22 00:00:00,41.15295,-8.60568
Rental unit in porto,★4.58,"1 bedroom, 1 bath",Porto,Bonfim,Entire home/apt,90,2,Alegria,45,2023-04-20 00:00:00,41.15141,-8.60374
Home in canidelo,★4.55,"3 bedrooms, 3 beds, 3 baths",Vila Nova de Gaia,Canidelo,Entire home/apt,450,3,Imane,11,2023-06-11 00:00:00,41.13235,-8.6571
Condo in porto,★5.0,"1 bedroom, 1 bed, 1 bath",Porto,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Entire home/apt,105,4,Jose & Maria,16,2023-05-25 00:00:00,41.14505,-8.60303
Rental unit in porto,★5.0,"1 bedroom, 1 bed, 1 bath",Porto,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Entire home/apt,40,180,Mariana,4,2020-10-31 00:00:00,41.15089,-8.61946
Rental unit in porto,★5.0,"Studio, 1 bed, 1 bath",Porto,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Entire home/apt,106,1,Joao,16,2023-05-30 00:00:00,41.14887,-8.60378
Rental unit in porto,★4.72,"Studio, 1 bed, 1 bath",Porto,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Entire home/apt,100,1,GuestReady,53,2023-05-22 00:00:00,41.14152,-8.61634
Rental unit in porto,★4.83,"1 bedroom, 1 bed, 1 bath",Porto,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Entire home/apt,90,2,Alegria,23,2023-04-17 00:00:00,41.1496,-8.60544
Boat in matosinhos,★4.86,"1 bedroom, 3 beds, Half-bath",Matosinhos,Matosinhos e Leça da Palmeira,Entire home/apt,40,1,Pedro,84,2023-06-02 00:00:00,41.18867,-8.70402
Rental unit in porto,★4.84,"1 bedroom, 1 bed, 1 bath",Porto,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Entire home/apt,90,2,Ruis,109,2023-06-08 00:00:00,41.1511,-8.6124
Rental unit in vila nova de gaia,★4.68,"Studio, 1 bed, 1 bath",Vila Nova de Gaia,Santa Marinha e São Pedro da Afurada,Entire home/apt,57,2,Diana,19,2023-02-02 00:00:00,41.13693,-8.6115
Loft in porto,★4.69,"Studio, 2 beds, 1 bath",Porto,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Entire home/apt,54,2,Hildebrando,68,2023-06-11 00:00:00,41.15855,-8.61124
Rental unit in porto,★4.76,"Studio, 1 bed, 1 bath",Porto,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Entire home/apt,100,1,GuestReady,163,2023-06-03 00:00:00,41.14017,-8.61813
Rental unit in porto,★4.66,"Studio, 1 bed, 1 bath",Porto,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Entire home/apt,100,1,GuestReady,220,2023-06-10 00:00:00,41.14025,-8.61666
Guesthouse in porto,★4.94,"1 bedroom, 1 bed, 1 private bath",Porto,Paranhos,Private room,86,2,Gonçalo,64,2023-05-29 00:00:00,41.17002,-8.62521
Rental unit in porto,★4.77,"Studio, 2 beds, 1 bath",Porto,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Entire home/apt,105,1,GuestReady,61,2023-05-05 00:00:00,41.1398,-8.61679
Rental unit in porto,★4.72,"1 bedroom, 2 beds, 1 bath",Porto,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Entire home/apt,110,1,GuestReady,68,2023-06-10 00:00:00,41.14139,-8.61734
Rental unit in vila nova de gaia,★4.93,"Studio, 1 bed, 1 bath",Vila Nova de Gaia,Santa Marinha e São Pedro da Afurada,Entire home/apt,62,2,Diana,29,2023-05-23 00:00:00,41.13532,-8.61295
Rental unit in vila nova de gaia,★4.78,"Studio, 1 bed, 1 bath",Vila Nova de Gaia,Santa Marinha e São Pedro da Afurada,Entire home/apt,62,2,Diana,63,2023-05-23 00:00:00,41.13616,-8.61136
Rental unit in porto,★4.86,"1 bedroom, 2 beds, 1 private bath",Porto,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Private room,51,1,Daniel,21,2023-05-07 00:00:00,41.16098,-8.60787
Rental unit in porto,★4.85,"1 bedroom, 2 beds, 1 bath",Porto,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Entire home/apt,75,1,Pedro,26,2023-06-08 00:00:00,41.147251,-8.613967
Rental unit in porto,★4.87,"1 bedroom, 3 beds, 1 bath",Porto,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Entire home/apt,72,1,Pedro,62,2023-06-09 00:00:00,41.147251,-8.613967
Rental unit in vila nova de gaia,★4.61,"Studio, 2 beds, 1 bath",Vila Nova de Gaia,Santa Marinha e São Pedro da Afurada,Entire home/apt,62,2,Diana,28,2023-04-07 00:00:00,41.13615,-8.61346
Rental unit in porto,★4.92,"2 bedrooms, 3 beds, 2 baths",Porto,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Entire home/apt,103,3,Rodrigo,119,2023-05-30 00:00:00,41.15078,-8.61212
Rental unit in porto,★4.33,"2 bedrooms, 2 beds, 2 baths",Porto,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Entire home/apt,222,4,Feeling Inn,18,2023-06-01 00:00:00,41.15074,-8.61879
Rental unit in porto,★4.33,"2 bedrooms, 4 beds, 2 baths",Porto,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Entire home/apt,142,1,Host,27,2022-11-27 00:00:00,41.15596,-8.62057
Home in porto,★4.80,"3 bedrooms, 3 beds, 3.5 baths",Porto,"Aldoar, Foz do Douro e Nevogilde",Entire home/apt,1250,2,Ana,5,2022-07-29 00:00:00,41.16549,-8.66868
Rental unit in porto,★Unknown,"1 bedroom, 1 bed, 1 bath",Porto,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Entire home/apt,60,3,Andreia,0,,41.1567,-8.6064
Rental unit in valbom,★4.67,"3 bedrooms, 3 beds, 2 baths",Gondomar,"Gondomar (São Cosme), Valbom e Jovim",Entire home/apt,124,2,Liiiving,9,2023-05-14 00:00:00,41.14045,-8.56997
Rental unit in porto,★4.86,"1 bedroom, 1 bed, 1 bath",Porto,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Entire home/apt,78,1,Pedro,44,2023-06-08 00:00:00,41.147251,-8.613967
Rental unit in vila nova de gaia,★4.75,"Studio, 1 bed, 1 bath",Vila Nova de Gaia,Santa Marinha e São Pedro da Afurada,Entire home/apt,62,2,Diana,36,2023-05-27 00:00:00,41.13544,-8.61185
Home in vila nova de gaia,★5.0,"1 bedroom, 1 bed, 1 bath",Vila Nova de Gaia,Santa Marinha e São Pedro da Afurada,Entire home/apt,72,3,Nuno,26,2023-05-24 00:00:00,41.12311,-8.62911
Rental unit in vila nova de gaia,★4.82,"Studio, 1 bed, 1 bath",Vila Nova de Gaia,Santa Marinha e São Pedro da Afurada,Entire home/apt,66,2,Diana,115,2023-05-28 00:00:00,41.13713,-8.61195
Home in vila nova de gaia,★5.0,"3 bedrooms, 4 beds, 2 baths",Vila Nova de Gaia,Santa Marinha e São Pedro da Afurada,Entire home/apt,191,3,Nuno,4,2022-09-03 00:00:00,41.12366,-8.62965
Rental unit in vila nova de gaia,★4.78,"1 bedroom, 2 beds, 1 bath",Vila Nova de Gaia,Santa Marinha e São Pedro da Afurada,Entire home/apt,57,2,Diana,45,2023-06-03 00:00:00,41.13553,-8.6111
Rental unit in valbom,★4.78,"3 bedrooms, 4 beds, 3 baths",Gondomar,"Gondomar (São Cosme), Valbom e Jovim",Entire home/apt,140,2,Liiiving,27,2023-01-03 00:00:00,41.14162,-8.57148
Rental unit in vila nova de gaia,★4.80,"4 bedrooms, 8 beds, 4 baths",Vila Nova de Gaia,Mafamude e Vilar do Paraíso,Entire home/apt,451,1,Host,5,2023-06-04 00:00:00,41.12851,-8.60749
Rental unit in valbom,★4.25,"3 bedrooms, 4 beds, 2 baths",Gondomar,"Gondomar (São Cosme), Valbom e Jovim",Entire home/apt,136,2,Liiiving,8,2023-05-01 00:00:00,41.14225,-8.56945
Rental unit in valbom,★4.79,"3 bedrooms, 4 beds, 3 baths",Gondomar,"Gondomar (São Cosme), Valbom e Jovim",Entire home/apt,154,2,Liiiving,33,2023-05-26 00:00:00,41.1421,-8.57084
Casa particular in besteiros,★4.70,"2 bedrooms, 4 beds, 3.5 baths",Paredes,Paredes,Entire home/apt,110,2,Inês,43,2023-05-28 00:00:00,41.21779,-8.3521
Rental unit in vila nova de gaia,★4.78,"3 bedrooms, 4 beds, 2 baths",Vila Nova de Gaia,Santa Marinha e São Pedro da Afurada,Entire home/apt,95,3,Fadas,100,2023-05-29 00:00:00,41.12957000732422,-8.611038208007812
Rental unit in porto,★4.35,"1 bedroom, 2 beds, 1 bath",Porto,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Entire home/apt,94,2,Alegria,31,2023-05-26 00:00:00,41.14876,-8.60319
Rental unit in valbom,★4.67,"2 bedrooms, 3 beds, 2 baths",Gondomar,"Gondomar (São Cosme), Valbom e Jovim",Entire home/apt,124,2,Liiiving,6,2023-05-19 00:00:00,41.14245,-8.56951
Rental unit in porto,★4.67,"Studio, 1 bed, 1 bath",Porto,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Entire home/apt,86,2,Alegria,30,2023-05-08 00:00:00,41.15016,-8.60498
Rental unit in porto,★4.18,"1 bedroom, 2 beds, 1 bath",Porto,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Entire home/apt,99,1,Porto Automatic,103,2023-05-26 00:00:00,41.14835,-8.60846
Serviced apartment in porto,★4.40,"1 bedroom, 1 bed, 1 shared bath",Porto,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Private room,75,1,Porto Automatic,198,2023-05-29 00:00:00,41.1468,-8.60967
Rental unit in porto,★4.76,"1 bedroom, 2 beds, 1 bath",Porto,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Entire home/apt,180,2,Próxima Temporada,71,2023-05-22 00:00:00,41.14617,-8.61288
Rental unit in porto,★4.71,"2 bedrooms, 3 beds, 2 baths",Porto,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Entire home/apt,220,1,Próxima Temporada,34,2023-06-11 00:00:00,41.14572,-8.61264
Home in porto,★Unknown,"4 bedrooms, 4 beds, 3.5 baths",Porto,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Entire home/apt,193,2,Elsa,1,2023-04-16 00:00:00,41.1671,-8.62208
Rental unit in porto,★4.72,"1 bedroom, 2 beds, 1 bath",Porto,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Entire home/apt,140,1,Próxima Temporada,50,2022-10-18 00:00:00,41.14413,-8.61398
Rental unit in porto,★4.38,"1 bedroom, 2 beds, 1 bath",Porto,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Entire home/apt,60,2,Hildebrando,53,2023-05-30 00:00:00,41.15835,-8.61161
Loft in porto,★4.52,"1 bedroom, 1 bed, 1 bath",Porto,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Entire home/apt,66,3,Maria,66,2023-05-16 00:00:00,41.15497,-8.61434
Rental unit in porto,★4.85,"1 bedroom, 2 beds, 1 bath",Porto,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Entire home/apt,56,2,Hildebrando,55,2023-06-05 00:00:00,41.15853,-8.61178
Rental unit in porto,★4.76,"1 bedroom, 1 bed, 1 bath",Porto,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Entire home/apt,80,1,Luís,134,2023-05-19 00:00:00,41.14472,-8.61919
Rental unit in lavra,★5.0,"3 bedrooms, 5 beds, 3.5 baths",Matosinhos,"Perafita, Lavra e Santa Cruz do Bispo",Entire home/apt,154,4,Cristiana,34,2023-05-21 00:00:00,41.26284,-8.72504
Rental unit in porto,★4.87,"Studio, 1 bed, 1 bath",Porto,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Entire home/apt,104,1,Manuel Resende,30,2023-03-25 00:00:00,41.15196,-8.61788
Rental unit in porto,★4.70,"1 bedroom, 2 beds, 1 bath",Porto,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Entire home/apt,56,2,Hildebrando,71,2023-05-31 00:00:00,41.15819,-8.61307
Rental unit in porto,★Unknown,"1 bedroom, 1 bed, 1 bath",Porto,"Aldoar, Foz do Douro e Nevogilde",Entire home/apt,210,1,Vila Na Praia,1,2022-08-08 00:00:00,41.14767,-8.66504
Townhouse in matosinhos,★4.59,"2 bedrooms, 4 beds, 1 bath",Matosinhos,Matosinhos e Leça da Palmeira,Entire home/apt,62,2,João,61,2023-06-07 00:00:00,41.18278,-8.69489
Rental unit in porto,★4.71,"Studio, 1 bed, 1 bath",Porto,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Entire home/apt,54,2,Hildebrando,52,2023-06-01 00:00:00,41.15807,-8.61224
Vacation home in porto,★4.87,"Studio, 1 bed, 1 bath",Porto,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Entire home/apt,109,1,Manuel Resende,46,2023-03-25 00:00:00,41.15092086791992,-8.617328643798828
Vacation home in porto,★4.48,"Studio, 1 bed, 1 bath",Porto,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Entire home/apt,97,1,Manuel Resende,27,2023-04-30 00:00:00,41.15179,-8.61703
Vacation home in porto,★4.85,"1 bedroom, 2 beds, 1 bath",Porto,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Entire home/apt,119,1,Manuel Resende,66,2023-05-26 00:00:00,41.15033,-8.61713
Rental unit in porto,★4.38,"1 bedroom, 2 beds, 1 bath",Porto,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Entire home/apt,65,1,GuestReady,118,2023-01-25 00:00:00,41.15074,-8.62052
Vacation home in porto,★4.73,"Studio, 1 bed, 1 bath",Porto,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Entire home/apt,99,1,Manuel Resende,67,2023-05-03 00:00:00,41.15155,-8.61675
Rental unit in porto,★4.79,"Studio, 2 beds, 1 bath",Porto,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Entire home/apt,56,2,Hildebrando,53,2023-05-28 00:00:00,41.1596,-8.61141
Rental unit in porto,★Unknown,"1 bedroom, 1 bed, 1 bath",Porto,"Aldoar, Foz do Douro e Nevogilde",Entire home/apt,210,1,Vila Na Praia,2,2022-09-28 00:00:00,41.14685,-8.66646
Rental unit in porto,★4.47,"1 bedroom, 2 beds, 1 bath",Porto,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Entire home/apt,54,2,Hildebrando,53,2023-04-28 00:00:00,41.15825,-8.6128
Guesthouse in arcozelo,★4.83,"1 bedroom, 2 beds, 1 bath",Vila Nova de Gaia,Arcozelo,Entire home/apt,75,2,Fátima,35,2023-05-21 00:00:00,41.05688,-8.64171
Vacation home in porto,★4.85,"1 bedroom, 2 beds, 1 bath",Porto,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Entire home/apt,119,1,Manuel Resende,39,2023-05-27 00:00:00,41.15012,-8.61685
Rental unit in porto,★Unknown,"1 bedroom, 1 bed, 1 bath",Porto,Bonfim,Entire home/apt,150,28,Oliver,1,2020-08-14 00:00:00,41.14308,-8.5994
Rental unit in porto,★Unknown,"1 bedroom, 1 bed, 1 bath",Porto,"Aldoar, Foz do Douro e Nevogilde",Entire home/apt,200,1,Vila Na Praia,0,,41.14772,-8.66699
Rental unit in póvoa de varzim,★4.87,"3 bedrooms, 4 beds, 1.5 baths",Vila do Conde,Vila do Conde,Entire home/apt,110,3,Bruno,54,2023-05-14 00:00:00,41.3721,-8.7622
Rental unit in porto,★Unknown,"1 bedroom, 1 bed, 1 bath",Porto,"Aldoar, Foz do Douro e Nevogilde",Entire home/apt,200,1,Vila Na Praia,0,,41.14761,-8.66527
Rental unit in porto,★4.88,"1 bedroom, 2 beds, 1 bath",Porto,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Entire home/apt,142,1,Joana,24,2023-01-09 00:00:00,41.14432,-8.61277
Rental unit in vila nova de gaia,★4.83,"2 bedrooms, 3 beds, 1 bath",Vila Nova de Gaia,Santa Marinha e São Pedro da Afurada,Entire home/apt,88,2,Ana,12,2023-05-16 00:00:00,41.13773,-8.62485
Rental unit in porto,★5.0,"2 bedrooms, 2 beds, 2 baths",Porto,"Aldoar, Foz do Douro e Nevogilde",Entire home/apt,250,1,Vila Na Praia,3,2022-08-08 00:00:00,41.14687,-8.66531
Guest suite in vila nova de gaia,★4.79,"1 bedroom, 1 bed, 1 bath",Vila Nova de Gaia,Santa Marinha e São Pedro da Afurada,Entire home/apt,53,2,Ana,14,2023-05-28 00:00:00,41.13945,-8.62507
Rental unit in porto,★Unknown,"2 bedrooms, 2 beds, 2 baths",Porto,"Aldoar, Foz do Douro e Nevogilde",Entire home/apt,250,1,Vila Na Praia,0,,41.14815,-8.66551
Rental unit in porto,★4.64,"1 bedroom, 2 beds, 1 bath",Porto,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Entire home/apt,78,2,Hildebrando,61,2023-05-19 00:00:00,41.14393,-8.60341
Rental unit in porto,★Unknown,"1 bedroom, 1 bed, 1 bath",Porto,"Aldoar, Foz do Douro e Nevogilde",Entire home/apt,190,1,Vila Na Praia,2,2021-05-31 00:00:00,41.14824,-8.66502
Rental unit in porto,★4.79,"1 bedroom, 2 beds, 1 bath",Porto,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Entire home/apt,92,2,Hildebrando,99,2023-05-13 00:00:00,41.14249,-8.60393
Rental unit in porto,★4.86,"1 bedroom, 1 bed, 1 bath",Porto,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Entire home/apt,62,1,Carolina,131,2023-05-26 00:00:00,41.15394,-8.60785
Rental unit in porto,★Unknown,"1 bedroom, 1 bed, 1 bath",Porto,"Aldoar, Foz do Douro e Nevogilde",Entire home/apt,180,1,Vila Na Praia,1,2022-02-05 00:00:00,41.14869,-8.667
Rental unit in porto,★4.86,"1 bedroom, 2 beds, 1 bath",Porto,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Entire home/apt,76,2,Hildebrando,64,2023-06-04 00:00:00,41.14333,-8.60208
Home in louredo,★Unknown,"2 bedrooms, 3 beds, 1 bath",Santa Maria da Feira,"Lobão, Gião, Louredo e Guisande",Entire home/apt,45,7,Maria De Lurdes,2,2021-06-13 00:00:00,40.98568,-8.4633
Rental unit in porto,★4.78,"1 bedroom, 2 beds, 1 bath",Porto,Bonfim,Entire home/apt,66,2,Hildebrando,72,2023-05-11 00:00:00,41.14196,-8.60324
Townhouse in vila nova de gaia,★4.90,"2 bedrooms, 4 beds, 1 bath",Vila Nova de Gaia,Santa Marinha e São Pedro da Afurada,Entire home/apt,96,2,Susette,78,2023-06-06 00:00:00,41.13363,-8.62233
Rental unit in espinho,★4.73,"1 bedroom, 1 bed, 1 bath",Espinho,Anta e Guetim,Entire home/apt,65,2,Jonathan,41,2023-05-23 00:00:00,41.01017,-8.63258
Tiny home in aveiro,★4.74,"1 bedroom, 2 beds, 1 bath",Arouca,Mansores,Entire home/apt,55,1,Rui,27,2023-04-22 00:00:00,40.93109,-8.3695
Rental unit in porto,★4.68,"1 bedroom, 2 beds, 1 bath",Porto,Bonfim,Entire home/apt,66,2,Hildebrando,60,2023-05-08 00:00:00,41.14166,-8.60186
Rental unit in porto,★5.0,"1 bedroom, 1 bed, 1 bath",Porto,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Entire home/apt,227,2,Teresa,3,2020-09-10 00:00:00,41.15106,-8.61553
Rental unit in porto,★4.73,"1 bedroom, 2 beds, 1 bath",Porto,Bonfim,Entire home/apt,66,2,Hildebrando,60,2023-05-19 00:00:00,41.14219,-8.60265
Rental unit in porto,★4.78,"Studio, 1 bed, 1 bath",Porto,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Entire home/apt,59,1,Luna,201,2023-05-29 00:00:00,41.14448,-8.61659
Rental unit in são mamede de infesta,★Unknown,"1 bedroom, 2 beds, 1 bath",Matosinhos,São Mamede de Infesta e Senhora da Hora,Entire home/apt,66,3,Teresa,1,2020-09-06 00:00:00,41.18426,-8.59857
Rental unit in a ver-o-mar,★4.89,"1 bedroom, 1 bed, 1.5 shared baths",Póvoa de Varzim,"AVer-o-Mar, Amorim e Terroso",Private room,20,5,Franciele,9,2022-11-20 00:00:00,41.39854,-8.7772
Condo in porto,★4.89,"1 bedroom, 1 bed, 1 bath",Porto,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Entire home/apt,125,2,Liu-Qi,109,2023-06-10 00:00:00,41.14824,-8.61143
Rental unit in vila nova de gaia,★4.24,"Studio, 2 beds, 1 bath",Vila Nova de Gaia,Mafamude e Vilar do Paraíso,Entire home/apt,90,1,Host,25,2023-06-10 00:00:00,41.12782,-8.60887
