Description,Score,Facilities,District,Neighbourhood,Room type,Price,Minimum nights,Host name,Number of reviews,Last review,Latitude,Longitude
Rental unit in madrid,★4.68,"1 bedroom, 2 beds, 1 bath",Centro,Universidad,Entire home/apt,71,3,Nuria,287,2023-05-23 00:00:00,40.42771,-3.71029
Rental unit in madrid,★4.54,"1 bedroom, 1 bed, 1 bath",Centro,Sol,Entire home/apt,98,3,Mad4Rent,196,2023-05-19 00:00:00,40.4149,-3.70331
Rental unit in madrid,★4.87,"1 bedroom, 2 beds, 1 shared bath",Barajas,Alameda de Osuna,Private room,33,1,Sara,197,2022-10-02 00:00:00,40.45319,-3.592383
Rental unit in madrid,★4.42,"1 bedroom, 1 bed, 1 bath",Centro,Universidad,Entire home/apt,110,3,Mad4Rent,77,2023-06-02 00:00:00,40.42552,-3.70589
Rental unit in madrid,★4.95,"1 bedroom, 2 beds, 1.5 baths",Salamanca,Lista,Private room,28,3,Fernando,175,2023-05-26 00:00:00,40.42978,-3.67817
Rental unit in madrid,★4.64,"1 bedroom, 4 beds, 1 bath",Centro,Universidad,Entire home/apt,121,12,Paloma,91,2023-05-27 00:00:00,40.42616,-3.70263
Rental unit in madrid,★4.61,"Studio, 1 bed, 1 bath",Centro,Palacio,Entire home/apt,80,3,Mad4Rent,71,2023-05-19 00:00:00,40.41281,-3.70749
Rental unit in madrid,★4.64,"1 bedroom, 1 bed, 1 bath",Centro,Embajadores,Entire home/apt,100,2,Alfonso,152,2018-11-25 00:00:00,40.40827,-3.70049
Rental unit in madrid,★4.89,"1 bedroom, 1 bed, 2 baths",Centro,Palacio,Entire home/apt,95,3,Arman,199,2023-05-31 00:00:00,40.41222,-3.71365
Rental unit in madrid,★4.73,"Studio, 2 beds, 1.5 baths",Centro,Embajadores,Entire home/apt,129,2,Reyes,13,2022-10-06 00:00:00,40.41155,-3.70146
Loft in madrid,★4.88,"1 bedroom, 1 bed, 1 bath",Fuencarral - El Pardo,Valverde,Entire home/apt,50,7,Lucrecia,43,2023-06-03 00:00:00,40.50069,-3.68994
Condo in madrid,★4.82,"2 bedrooms, 4 beds, 2 baths",Chamberí,Arapiles,Entire home/apt,111,3,Lola,216,2023-04-16 00:00:00,40.43028,-3.70732
Rental unit in madrid,★4.78,"2 bedrooms, 3 beds, 2 baths",Centro,Justicia,Entire home/apt,100,3,Norah,197,2023-06-06 00:00:00,40.42536,-3.69887
Rental unit in madrid,★5.0,"Studio, 2 beds, 1.5 baths",Centro,Cortes,Entire home/apt,129,2,Reyes,7,2023-05-30 00:00:00,40.4135,-3.70145
Rental unit in madrid,★4.41,"1 bedroom, 2 beds, 1 bath",Centro,Embajadores,Entire home/apt,130,1,Nuria,46,2023-02-27 00:00:00,40.4107,-3.70253
Rental unit in madrid,★4.85,"1 bedroom, 1 bed, 1 bath",Centro,Justicia,Entire home/apt,54,4,Marina,378,2023-06-05 00:00:00,40.42849,-3.70183
Rental unit in madrid,★4.26,"2 bedrooms, 2 beds, 1 bath",Puente de Vallecas,San Diego,Entire home/apt,54,30,Irma,27,2022-08-10 00:00:00,40.39368,-3.66975
Rental unit in madrid,★4.87,"1 bedroom, 2 beds, 1 bath",Centro,Sol,Entire home/apt,69,3,Consuelo,513,2023-06-04 00:00:00,40.41429,-3.70649
Rental unit in madrid,★4.51,"2 bedrooms, 3 beds, 1 bath",Centro,Embajadores,Entire home/apt,220,2,Miguel,116,2022-07-10 00:00:00,40.40687,-3.70917
Loft in madrid,★4.75,"1 bedroom, 2 beds, 1 bath",Centro,Embajadores,Entire home/apt,100,15,Angel L.,190,2022-07-13 00:00:00,40.41212,-3.69983
Rental unit in madrid,★4.72,"1 bedroom, 1 bed, 1 bath",Centro,Embajadores,Entire home/apt,51,2,Áureo,209,2019-01-11 00:00:00,40.41233,-3.70641
Serviced apartment in madrid,★4.79,"2 bedrooms, 5 beds, 2 baths",Centro,Sol,Entire home/apt,146,3,Rocio,213,2023-06-08 00:00:00,40.41534,-3.70757
Rental unit in madrid,★Unknown,"1 bedroom, 1 bed, 1 shared bath",Latina,Puerta del Angel,Private room,45,200,Cristina,0,,40.40788,-3.73147
Rental unit in madrid,★4.81,"2 bedrooms, 5 beds, 2 baths",Centro,Palacio,Entire home/apt,114,3,Rocio,58,2023-05-29 00:00:00,40.41826,-3.71244
Rental unit in madrid,★4.82,"3 bedrooms, 5 beds, 2 baths",Centro,Cortes,Entire home/apt,169,3,Domingo,334,2023-05-22 00:00:00,40.41382,-3.69514
Home in madrid,★4.92,"1 bedroom, 1 bed, 1 shared bath",Chamberí,Arapiles,Private room,38,2,Charo,84,2023-06-04 00:00:00,40.43653,-3.70421
Rental unit in madrid,★4.90,"1 bedroom, 2 beds, 1 bath",Centro,Palacio,Entire home/apt,69,3,Consuelo,465,2023-06-07 00:00:00,40.41497,-3.70853
Home in madrid,★5.0,"1 bedroom, 1 bed, 1 bath",Retiro,Ibiza,Private room,50,30,Elisa,9,2023-05-31 00:00:00,40.41731,-3.6731
Rental unit in madrid,★4.74,"1 bedroom, 1 bed, 2 shared baths",San Blas - Canillejas,Arcos,Private room,45,5,Marina Y Danna,24,2023-04-01 00:00:00,40.4267,-3.61631
Rental unit in madrid,★4.79,"1 bedroom, 2 beds, 1 shared bath",Arganzuela,Acacias,Private room,35,3,Fernando,448,2023-06-03 00:00:00,40.40449,-3.70463
Rental unit in madrid,★4.77,"3 bedrooms, 5 beds, 2 baths",Tetuán,Castillejos,Entire home/apt,167,2,Antonio : Smart Apartments Madrid,100,2022-08-07 00:00:00,40.45989,-3.69472
Rental unit in madrid,★4.90,"1 bedroom, 1 bed, 1 bath",Centro,Universidad,Entire home/apt,113,2,Matias,336,2023-05-26 00:00:00,40.42329,-3.70833
Serviced apartment in madrid,★4.44,"1 bedroom, 1 bed, 1 bath",San Blas - Canillejas,Rejas,Entire home/apt,95,1,Compostela,106,2023-05-25 00:00:00,40.44655,-3.58128
Rental unit in madrid,★4.62,"1 bedroom, 1 bed, 1.5 shared baths",Arganzuela,Acacias,Private room,31,5,Margarita,184,2023-06-03 00:00:00,40.40333,-3.7025
Rental unit in madrid,★4.96,"Studio, 1 bed, 1 bath",Moncloa - Aravaca,Argüelles,Entire home/apt,44,15,Luisa,29,2023-05-15 00:00:00,40.42796,-3.72054
Rental unit in madrid,★4.92,"1 bedroom, 2 beds, 1 bath",Centro,Sol,Entire home/apt,79,3,Alberto,508,2023-06-07 00:00:00,40.41399,-3.70776
Rental unit in madrid,★4.26,"1 bedroom, 1 bed, 1 bath",Centro,Universidad,Entire home/apt,75,5,Dana,23,2019-06-02 00:00:00,40.42057,-3.70486
Rental unit in madrid,★4.77,"1 bedroom, 2 beds, 1 bath",Centro,Palacio,Entire home/apt,71,3,Maria,155,2023-06-07 00:00:00,40.40789,-3.71404
Rental unit in madrid,★4.99,"4 bedrooms, 6 beds, 2.5 baths",Centro,Universidad,Entire home/apt,220,5,Juan Antonio,70,2023-04-26 00:00:00,40.42482,-3.71084
Rental unit in madrid,★4.43,"1 bedroom, 1 bed, 1 bath",Centro,Embajadores,Entire home/apt,82,1,Ana,407,2023-06-01 00:00:00,40.41189,-3.70107
Rental unit in madrid,★4.52,"1 bedroom, 1 bed, 1 bath",Centro,Sol,Entire home/apt,66,2,Maximo,399,2020-03-01 00:00:00,40.41523,-3.70831
Loft in madrid,★4.82,"1 bedroom, 1 bed, 1 bath",Centro,Palacio,Entire home/apt,106,2,Begoña,242,2023-05-30 00:00:00,40.41166,-3.71007
Rental unit in madrid,★4.50,"1 bedroom, 2 beds, 1 bath",Retiro,Ibiza,Entire home/apt,109,2,Jacqueline  - Apartamentos,13,2022-10-17 00:00:00,40.41667,-3.6756
Rental unit in madrid,★4.73,"Studio, 1 bed, 1 bath",Centro,Sol,Entire home/apt,135,1,José,230,2023-05-03 00:00:00,40.41403,-3.70453
Rental unit in madrid,★4.63,"2 bedrooms, 2 beds, 1 bath",Moncloa - Aravaca,Argüelles,Entire home/apt,74,10,Luisa,8,2023-05-27 00:00:00,40.42943,-3.71594
Home in chiva,★Unknown,"1 bedroom, 14 beds",Moncloa - Aravaca,Ciudad Universitaria,Private room,112,2,Masia,0,,40.46549,-3.75115
Rental unit in madrid,★4.18,"3 bedrooms, 6 beds, 2 baths",Arganzuela,Palos de Moguer,Entire home/apt,149,3,Alvaro,22,2017-06-12 00:00:00,40.40115,-3.69657
Rental unit in madrid,★4.78,"1 bedroom, 1 bed, 1 private bath",Salamanca,Recoletos,Private room,65,3,Rob & Lola Relaix,175,2023-05-14 00:00:00,40.4287,-3.6862
Rental unit in madrid,★4.11,"1 bedroom, 1 bed, 1 shared bath",Centro,Universidad,Private room,32,2,Abdul,19,2023-05-01 00:00:00,40.42398,-3.70451
Rental unit in madrid,★4.88,"2 bedrooms, 4 beds, 1 bath",Centro,Embajadores,Entire home/apt,113,2,Federico,284,2023-05-25 00:00:00,40.41045,-3.7057
Rental unit in madrid,★4.93,"1 bedroom, 1 bed, 1 shared bath",Ciudad Lineal,Costillares,Private room,24,1,Pilar,29,2022-11-18 00:00:00,40.47731,-3.66659
Rental unit in madrid,★4.77,"3 bedrooms, 5 beds, 3.5 baths",Centro,Palacio,Entire home/apt,332,1,HeimaHomes,413,2023-06-09 00:00:00,40.41027,-3.7122
Rental unit in madrid,★5.0,"1 bedroom, 1 bed, 1 private bath",Chamberí,Rios Rosas,Private room,38,1,Cono,14,2021-09-07 00:00:00,40.44338,-3.69662
Rental unit in madrid,★4.68,"1 bedroom, 1 bed, 1 bath",Centro,Palacio,Entire home/apt,90,20,Jorge,41,2017-10-08 00:00:00,40.42162,-3.71158
Rental unit in madrid,★4.86,"1 bedroom, 1 bed, 2 baths",Chamberí,Arapiles,Private room,42,2,Antonia,35,2022-11-29 00:00:00,40.43542,-3.70755
Rental unit in madrid,★4.80,"2 bedrooms, 2 beds, 2 baths",San Blas - Canillejas,Simancas,Entire home/apt,56,4,Willem,284,2023-05-27 00:00:00,40.43602,-3.63506
Home in madrid,★Unknown,"4 bedrooms, 1 bed, 2 shared baths",Barajas,Timón,Private room,28,60,Carlos,1,2017-07-14 00:00:00,40.47281,-3.58827
Rental unit in madrid,★4.62,"3 bedrooms, 5 beds, 2 baths",Centro,Palacio,Entire home/apt,109,3,Soledad,245,2023-06-07 00:00:00,40.42001,-3.70824
Rental unit in madrid,★4.71,"1 bedroom, 1 bed, 1 bath",Centro,Palacio,Entire home/apt,79,3,Miguel,8,2015-05-11 00:00:00,40.41483,-3.70927
Rental unit in madrid,★4.57,"2 bedrooms, 2 beds, 1 bath",Centro,Justicia,Entire home/apt,111,1,Andrea Y Daniel,205,2023-04-24 00:00:00,40.42242,-3.69674
Rental unit in madrid,★4.67,"1 bedroom, 1 bed, 1.5 baths",Chamberí,Arapiles,Private room,22,300,Oscar,3,2017-10-15 00:00:00,40.43812,-3.7108
Home in madrid,★Unknown,1 bedroom,San Blas - Canillejas,Salvador,Private room,30,90,Raquel,0,,40.4403,-3.63464
Hut in madrid,★Unknown,"1 bedroom, 2 beds, 1 shared bath",Centro,Embajadores,Shared room,14,360,Mariano,0,,40.41089,-3.70689
Rental unit in madrid,★4.80,"1 bedroom, 1 bed, 2 shared baths",Retiro,Jerónimos,Private room,25,1,Carmen,121,2023-06-08 00:00:00,40.4077,-3.68473
Rental unit in madrid,★4.19,"1 bedroom, 2 beds, 1 bath",Centro,Universidad,Entire home/apt,182,1,Apartamentos Day Madrid,516,2023-06-05 00:00:00,40.421505,-3.704962
Rental unit in madrid,★4.87,"1 bedroom, 1 bed, 1 bath",Centro,Universidad,Entire home/apt,159,4,Ricardo,291,2023-05-27 00:00:00,40.42103,-3.70171
Home in madrid,★4.47,"2 bedrooms, 2 beds, 2 baths",Tetuán,Almenara,Entire home/apt,100,1,Jose,57,2023-05-14 00:00:00,40.46544,-3.69534
Rental unit in madrid,★4.44,"2 bedrooms, 2 beds, 1 bath",Centro,Cortes,Entire home/apt,51,2,Miguel,290,2023-06-08 00:00:00,40.4112,-3.69567
Rental unit in madrid,★4.59,"1 bedroom, 1 bed, 1 bath",Centro,Cortes,Entire home/apt,111,2,Helena,259,2023-06-04 00:00:00,40.41328,-3.69498
Rental unit in madrid,★4.87,"1 bedroom, 1 bed, 1 bath",Centro,Justicia,Entire home/apt,83,7,Luisa,240,2023-05-22 00:00:00,40.42171,-3.69823
Rental unit in madrid,★4.74,"1 bedroom, 2 beds, 1 bath",Chamberí,Almagro,Entire home/apt,116,3,Conchi,27,2023-06-03 00:00:00,40.43747,-3.69949
Rental unit in madrid,★4.87,"1 bedroom, 1 bed, 1 private bath",Centro,Embajadores,Private room,68,3,Mariano,465,2023-06-05 00:00:00,40.41013,-3.70453
Rental unit in madrid,★4.80,"1 bedroom, 1 bed, 1 private bath",Salamanca,Recoletos,Private room,67,3,Rob & Lola Relaix,188,2023-06-05 00:00:00,40.4287,-3.6862
Rental unit in madrid,★4.56,"1 bedroom, 2 beds, 1 bath",Centro,Universidad,Entire home/apt,59,2,Miguel,227,2023-05-13 00:00:00,40.42556,-3.70175
Rental unit in madrid,★4.91,"4 bedrooms, 7 beds, 2.5 baths",Barajas,Timón,Entire home/apt,119,2,Vicente,224,2023-05-22 00:00:00,40.46913,-3.58258
Rental unit in madrid,★4.92,"1 bedroom, 2 beds, 1 bath",Centro,Embajadores,Entire home/apt,74,4,Martin,63,2023-05-16 00:00:00,40.40912,-3.70074
Rental unit in madrid,★4.90,"1 bedroom, 2 beds, 1 bath",Centro,Palacio,Entire home/apt,136,3,Sylvia,29,2023-05-18 00:00:00,40.41301,-3.70848
Rental unit in madrid,★4.76,"1 bedroom, 2 beds, 1.5 baths",Puente de Vallecas,Numancia,Private room,31,2,Victoria,162,2023-05-29 00:00:00,40.39826,-3.66722
Rental unit in madrid,★4.97,"1 bedroom, 1 bed, 1 bath",Centro,Palacio,Entire home/apt,88,5,Rosario,30,2023-05-31 00:00:00,40.41354,-3.7079
Loft in madrid,★4.51,"1 bedroom, 1 bed, 1 bath",Centro,Sol,Entire home/apt,85,1,Fernando,308,2023-06-02 00:00:00,40.41901,-3.70631
Rental unit in madrid,★4.86,"1 bedroom, 2 beds, 1 bath",Centro,Embajadores,Entire home/apt,106,5,Sylvia,30,2023-05-25 00:00:00,40.41368,-3.70544
Rental unit in madrid,★4.70,"1 bedroom, 2 beds, 2 shared baths",Retiro,Pacífico,Private room,27,1,Carmen,659,2023-06-08 00:00:00,40.40646,-3.68289
Rental unit in madrid,★4.66,"1 bedroom, 1 bed, 2 baths",Retiro,Pacífico,Private room,25,1,Carmen,216,2020-09-01 00:00:00,40.40625,-3.68479
Rental unit in madrid,★4.86,"3 bedrooms, 4 beds, 2 baths",Centro,Embajadores,Entire home/apt,230,3,Sylvia,82,2023-04-10 00:00:00,40.41353,-3.70715
Rental unit in madrid,★5.0,"1 bedroom, 1 bed, 1 bath",Moncloa - Aravaca,Ciudad Universitaria,Entire home/apt,100,2,María,6,2017-07-31 00:00:00,40.44919,-3.71006
Rental unit in madrid,★4.46,"1 bedroom, 1 bed, 1 bath",Centro,Sol,Entire home/apt,114,2,Fernando,90,2019-07-03 00:00:00,40.41936,-3.70752
Loft in madrid,★4.58,"1 bedroom, 1 bed, 1 bath",Centro,Embajadores,Entire home/apt,76,14,Joan,91,2023-05-13 00:00:00,40.40842416579815,-3.705641127413188
Rental unit in madrid,★4.63,"1 bedroom, 2 beds, 1 bath",Centro,Sol,Entire home/apt,74,90,Vale,35,2023-04-30 00:00:00,40.41726,-3.70269
Rental unit in madrid,★4.62,"1 bedroom, 1 bed, 1 bath",Centro,Palacio,Entire home/apt,127,3,Luis Manuel,93,2023-06-05 00:00:00,40.41498,-3.70891
Rental unit in madrid,★4.86,"1 bedroom, 1 bed, Shared half-bath",Puente de Vallecas,Numancia,Private room,25,5,José,85,2023-05-25 00:00:00,40.40259,-3.6642
Rental unit in madrid,★4.70,"1 bedroom, 1 bed, 1 shared bath",Centro,Sol,Private room,62,7,Ernesto,580,2023-05-26 00:00:00,40.41858,-3.70077
Rental unit in madrid,★Unknown,"1 bedroom, 1 bed, 1 bath",Centro,Justicia,Entire home/apt,139,365,Daniel,2,2013-05-21 00:00:00,40.42204,-3.69989
Rental unit in madrid,★4.88,"4 bedrooms, 5 beds, 2 baths",Moratalaz,Marroquina,Entire home/apt,155,3,Francisco,144,2023-05-23 00:00:00,40.40721,-3.64994
Rental unit in madrid,★4.64,"3 bedrooms, 3 beds, 2.5 baths",Centro,Sol,Entire home/apt,289,1,Fernando,61,2023-06-05 00:00:00,40.41888,-3.70645
Rental unit in madrid,★4.62,"Studio, 2 beds, 1 bath",Centro,Palacio,Entire home/apt,87,4,Silmara,294,2023-05-23 00:00:00,40.4175,-3.7093
Rental unit in madrid,★4.86,"1 bedroom, 1 bed, 1 bath",Centro,Universidad,Entire home/apt,150,7,Julio,51,2022-04-17 00:00:00,40.42741,-3.70807
Rental unit in madrid,★4.83,1 bedroom,Salamanca,Goya,Private room,17,30,Maria,18,2020-01-31 00:00:00,40.42414,-3.67547
Rental unit in madrid,★4.75,"1 bedroom, 2 beds, 1 bath",Centro,Palacio,Entire home/apt,68,1,José & María,344,2023-06-07 00:00:00,40.40964,-3.71139
Rental unit in madrid,★Unknown,"Studio, 1 bed, 1 bath",Chamberí,Trafalgar,Entire home/apt,20,120,Alfredo,1,2022-07-20 00:00:00,40.43401,-3.70052
Rental unit in madrid,★5.0,"1 bedroom, 1 bed, 1 bath",Chamberí,Trafalgar,Entire home/apt,33,160,Alfredo,8,2023-02-18 00:00:00,40.43454,-3.70036
Rental unit in madrid,★4.96,"1 bedroom, 1 bed, 1 shared bath",Arganzuela,Palos de Moguer,Private room,40,2,José,125,2019-01-03 00:00:00,40.40196,-3.6974
Rental unit in madrid,★4.69,"1 bedroom, 2 beds, 1 bath",Centro,Embajadores,Entire home/apt,58,2,Juan Carlos,433,2023-06-03 00:00:00,40.40956,-3.7009
Rental unit in madrid,★Unknown,"2 bedrooms, 3 beds, 1 bath",Centro,Embajadores,Entire home/apt,510,2,Felipe,1,2019-06-02 00:00:00,40.41163,-3.69811
Rental unit in madrid,★4.67,"1 bedroom, 1 bed, 2 shared baths",Centro,Palacio,Private room,120,1,Luis,46,2022-11-01 00:00:00,40.42106,-3.71121
Home in madrid,★Unknown,"2 bedrooms, 1 bed, 1 bath",Centro,Embajadores,Entire home/apt,101,2,Miriam,1,2013-05-31 00:00:00,40.40873,-3.69961
Rental unit in madrid,★4.55,"1 bedroom, 2 beds, 1 bath",Centro,Embajadores,Entire home/apt,70,3,Beatriz,44,2023-06-05 00:00:00,40.4085,-3.69743
Loft in madrid,★4.72,"1 bedroom, 2 beds, 1 bath",Centro,Universidad,Entire home/apt,90,3,Nicasio,253,2023-05-31 00:00:00,40.424084,-3.708346
Home in madrid,★Unknown,"1 bedroom, 1 bed, 1 bath",Chamberí,Rios Rosas,Private room,64,7,Eugenia,1,2019-07-12 00:00:00,40.43907,-3.70305
Rental unit in madrid,★4.98,"1 bedroom, 2 beds, 1 private bath",San Blas - Canillejas,Salvador,Private room,50,2,Prado,86,2023-02-16 00:00:00,40.4449,-3.63508
Rental unit in madrid,★4.58,"1 bedroom, 1 bed, 2 shared baths",Chamberí,Gaztambide,Private room,113,1,David,138,2023-04-23 00:00:00,40.43715,-3.71356
Rental unit in madrid,★4.74,"2 bedrooms, 2 beds, 1 bath",Centro,Sol,Entire home/apt,168,2,Francisco,130,2023-05-20 00:00:00,40.41596,-3.70431
Rental unit in madrid,★4.41,"1 bedroom, 2 beds, 1 bath",Centro,Embajadores,Entire home/apt,58,28,Rosa,22,2023-04-23 00:00:00,40.41271,-3.7005
Rental unit in madrid,★4.94,"1 bedroom, 1 bed, 1 bath",Villaverde,San Andrés,Entire home/apt,82,5,Elena,32,2023-04-19 00:00:00,40.34993,-3.70594
Rental unit in madrid,★4.82,"3 bedrooms, 6 beds, 1.5 baths",Chamberí,Gaztambide,Entire home/apt,110,4,Hortensia,53,2020-03-15 00:00:00,40.43741,-3.71162
Rental unit in madrid,★Unknown,"1 bedroom, 1 bed, 1 bath",Villaverde,Los Rosales,Private room,78,1,Vanesa,0,,40.35618,-3.69082
Rental unit in madrid,★4.50,"1 bedroom, 2 beds, 1 bath",Centro,Cortes,Entire home/apt,41,30,Luis,7,2020-03-10 00:00:00,40.41031,-3.69438
Rental unit in madrid,★4.87,"1 bedroom, 1 bed, 1 bath",Centro,Universidad,Entire home/apt,253,3,María,408,2023-05-30 00:00:00,40.42656,-3.7036
Rental unit in madrid,★4.74,"1 bedroom, 1 bed, 1 bath",Centro,Universidad,Entire home/apt,80,4,Alicia,104,2023-05-21 00:00:00,40.42552,-3.70603
Rental unit in madrid,★4.83,"3 bedrooms, 4 beds, 1 bath",Retiro,Pacífico,Entire home/apt,160,4,Rosa,144,2019-12-12 00:00:00,40.40698,-3.67882
Rental unit in madrid,★4.67,"1 bedroom, 1 bed, 1 bath",Centro,Justicia,Entire home/apt,80,2,Inma,6,2013-05-06 00:00:00,40.42849,-3.70194
Rental unit in madrid,★4.93,"2 bedrooms, 3 beds, 1 bath",Centro,Sol,Entire home/apt,232,3,Susa,121,2023-04-30 00:00:00,40.4183,-3.70731
Home in madrid,★4.67,"1 bedroom, 1 bed, 1 bath",Latina,Lucero,Private room,14,3,Ivaylo,10,2020-02-02 00:00:00,40.40726,-3.74174
Serviced apartment in madrid,★4.89,"1 bedroom, 2 beds, 1 bath",Salamanca,Recoletos,Entire home/apt,90,30,Carmen,18,2023-04-22 00:00:00,40.42187,-3.68775
Rental unit in madrid,★4.88,"1 bedroom, 2 beds, 1.5 shared baths",Arganzuela,Palos de Moguer,Private room,49,5,Tania,25,2023-03-26 00:00:00,40.40339,-3.69393
Rental unit in madrid,★4.70,"2 bedrooms, 3 beds, 2 baths",Arganzuela,Delicias,Entire home/apt,127,4,Balta,404,2023-05-28 00:00:00,40.39236,-3.69462
Condo in madrid,★4.68,"1 bedroom, 4 beds, 1 bath",Chamartín,Castilla,Entire home/apt,70,2,Verónica,81,2023-05-12 00:00:00,40.47058,-3.68539
Rental unit in madrid,★4.47,"2 bedrooms, 2 beds, 1 bath",Centro,Sol,Entire home/apt,126,2,Marga Casanova,264,2023-05-24 00:00:00,40.41682,-3.70233
Rental unit in madrid,★4.39,"2 bedrooms, 2 beds, 1 bath",Centro,Embajadores,Entire home/apt,72,6,Angel,77,2022-05-12 00:00:00,40.40766,-3.69952
Rental unit in madrid,★4.83,"1 bedroom, 1 bed, 1 shared bath",Centro,Sol,Private room,46,7,Paola,86,2023-05-31 00:00:00,40.41568,-3.70486
Rental unit in madrid,★4.61,"2 bedrooms, 3 beds, 1 bath",Centro,Sol,Entire home/apt,153,2,Alicia,425,2023-05-23 00:00:00,40.41845,-3.70544
Rental unit in madrid,★4.63,"1 bedroom, 1 bed, 1 bath",Centro,Sol,Entire home/apt,99,2,Alicia,449,2023-05-14 00:00:00,40.41866,-3.70547
Rental unit in madrid,★4.63,"1 bedroom, 3 beds, 1 bath",Centro,Justicia,Entire home/apt,94,5,Jose,35,2023-01-01 00:00:00,40.42117,-3.69746
Rental unit in madrid,★4.60,"2 bedrooms, 3 beds, 2 baths",Centro,Palacio,Entire home/apt,171,2,Alicia,395,2023-05-24 00:00:00,40.42062,-3.70766
Rental unit in madrid,★4.98,"1 bedroom, 2 beds, 1.5 baths",Centro,Cortes,Entire home/apt,115,4,Teresa,208,2023-06-09 00:00:00,40.41513,-3.69935
Rental unit in madrid,★4.63,"1 bedroom, 1 bed, 1 bath",Centro,Sol,Entire home/apt,116,2,Marga Casanova,257,2023-06-08 00:00:00,40.41884,-3.702
Rental unit in madrid,★4.87,"1 bedroom, 1 bed, 2 baths",Centro,Palacio,Private room,32,3,Conrado,72,2018-08-30 00:00:00,40.41697,-3.70949
Rental unit in madrid,★Unknown,"1 bedroom, 1 bed, 1 shared bath",Ciudad Lineal,Concepción,Private room,379,7,Juan,1,2019-11-03 00:00:00,40.4334,-3.65682
Rental unit in madrid,★Unknown,"1 bedroom, 1 bed",Arganzuela,Delicias,Entire home/apt,80,365,Youlia,0,,40.39979,-3.69071
Rental unit in madrid,★4.85,"1 bedroom, 1 bed, 1 bath",Centro,Universidad,Private room,35,1,Henar,13,2015-09-11 00:00:00,40.42157,-3.70539
Rental unit in madrid,★4.50,"2 bedrooms, 2 beds, 1 bath",Arganzuela,Palos de Moguer,Entire home/apt,65,15,Sara,49,2020-03-08 00:00:00,40.40441,-3.69717
Rental unit in madrid,★4.89,"1 bedroom, 2 beds, 1 private bath",Puente de Vallecas,Palomeras Sureste,Private room,25,1,Josefa,93,2023-05-26 00:00:00,40.38901,-3.64185
Rental unit in madrid,★4.94,"2 bedrooms, 2 beds, 1 bath",Centro,Universidad,Entire home/apt,250,5,Jorge & Angelina,167,2023-05-26 00:00:00,40.42194,-3.70194
Rental unit in madrid,★4.76,"3 bedrooms, 3 beds, 2 baths",Arganzuela,Delicias,Entire home/apt,120,30,Sandra & Carlos,115,2021-06-30 00:00:00,40.39518,-3.69349
Rental unit in madrid,★4.71,"1 bedroom, 1 bed, 1 bath",Centro,Palacio,Entire home/apt,143,4,Marta,71,2023-05-11 00:00:00,40.41239,-3.71197
Rental unit in madrid,★4.75,"2 bedrooms, 3 beds, 1 bath",Retiro,Ibiza,Entire home/apt,131,2,Jacqueline  - Apartamentos,13,2021-08-20 00:00:00,40.41873,-3.67761
Rental unit in madrid,★4.92,"1 bedroom, 1 bed, 1 shared bath",Centro,Embajadores,Private room,36,3,Maria Clara,37,2022-09-15 00:00:00,40.40648,-3.70429
Rental unit in madrid,★4.68,"1 bedroom, 1 bed, 1 private bath",Centro,Sol,Private room,46,1,Kristian,557,2023-06-07 00:00:00,40.41538,-3.70351
Condo in madrid,★4.81,"1 bedroom, 1 bed, 1 shared bath",Arganzuela,Delicias,Private room,38,2,Aaron,356,2023-05-25 00:00:00,40.39963,-3.69485
Condo in madrid,★4.86,"1 bedroom, 2 beds, 1 shared bath",Arganzuela,Delicias,Private room,38,2,Aaron,349,2023-05-26 00:00:00,40.39848,-3.69692
Loft in madrid,★4.65,"2 bedrooms, 3 beds, 1 bath",Centro,Universidad,Entire home/apt,89,3,Maria Jose,189,2023-06-01 00:00:00,40.4236378,-3.7018958
Rental unit in madrid,★4.67,"2 bedrooms, 1 bed, 1 bath",Centro,Palacio,Entire home/apt,82,2,Alicia,365,2023-05-24 00:00:00,40.42239,-3.70986
